event_id,target_date,row,col,label,model_score,shap_stage1_probability,shap_stage1_threshold_mask,shap_stage1_top_mask,shap_threshold,shap_top_fraction,shap_top_threshold,shap_has_current_fire,shap_current_fire_at_candidate,shap_distance_to_current_fire_px,shap_distance_to_current_fire_km,shap_bearing_from_fire_deg,shap_wind_alignment,shap_forecast_wind_alignment,shap_slope_alignment,shap_ndvi,shap_evi2,shap_total_precipitation,shap_wind_speed,shap_wind_direction,shap_minimum_temperature,shap_maximum_temperature,shap_energy_release_component,shap_specific_humidity,shap_slope,shap_aspect,shap_elevation,shap_pdsi,shap_landcover_class,shap_forecast_total_precipitation,shap_forecast_wind_speed,shap_forecast_wind_direction,shap_forecast_temperature,shap_forecast_specific_humidity
fire_22710141,2019-03-17,135,125,0,0.0002738634547565355,-0.22388097073660435,-6.136411460318585e-05,-0.004179690190429685,0.0,0.0,0.001631140368975506,0.09142449656749693,-0.009650504679939076,-0.63107711340874,0.0,-0.09453816890553639,-0.10716428006889148,0.13349528384530535,-0.10604491332619247,-0.9353298963727251,-0.09706117007615946,-0.0010243672349936545,0.042363585431469265,-0.7883960728140348,-0.03412771641449603,-0.04546431549569227,-0.32086362838165444,0.08384743591494632,-0.04614658349015433,0.11082784578329517,-0.21138157732642654,0.11092153785886907,-0.0027331264144535407,0.028577388636885682,-0.16318795736358277,-0.25764010188703984,-0.18317100864370456,0.46703903324780077
fire_22710141,2019-03-17,137,136,0,0.0019406224593953925,-0.2419885745636135,-9.488025726747555e-05,-0.020232698768788856,0.0,0.0,0.0065798650588252405,0.15150840417564523,-0.02105486709521177,0.6052909141518508,0.0,0.16767411545881422,0.21894734817392295,0.16025680788800675,0.036800211444714924,-0.3499482928351131,-0.24867531200729193,-0.011417183722169901,0.08646219466824248,-0.8755768117519425,-0.1911298894216216,0.09469518012027318,-0.3462948173734079,0.145072477241996,-0.08656366418030945,-0.13412069341777874,-0.1744035681530028,0.20300381061938547,0.09467053035413565,-0.029832691959727164,-0.09068689703474392,-0.3355864587952363,-0.20888858350372524,0.16234026682087646
fire_22710141,2019-03-17,138,139,0,0.0011766145298506257,-0.244049892597091,-9.488025726747555e-05,-0.002725363330226085,0.0,0.0,0.03268506928962503,0.08766209019797362,-0.0092683534134281,-0.8379509618120418,0.0,0.2954711904741759,0.1993237595805294,0.36787027631980534,-0.0571708726122522,0.12452845745687371,-0.04026146135126833,-7.680681979268882e-06,0.073192367851871,-0.8152822106807301,-0.034559787765726366,0.1797386481588186,-0.19647036363109036,0.12665559886343322,0.04755066553155351,0.020198714768109374,-0.1076241683066446,0.16834168582393153,0.08398152144117176,-0.40822955213882517,-0.2525425230055278,-0.25565780812233246,-0.48104992155035414,0.20141929162797048
fire_22710141,2019-03-17,140,125,0,0.0003718110463595065,-0.26794534516728796,-0.0006530735108285163,-0.009047783112468587,0.0,0.0,0.012355306081801328,0.09067260092377069,-0.00905979858698356,-0.5925584141197456,0.0,-0.04448125671411024,-0.23068682291687057,0.16637217193895268,-0.03400548693974926,-0.9439123588726843,0.10354724556043444,-0.007263187022680065,-0.004209671041229551,-0.8069701681585157,-0.07512248908058357,0.03768826712302914,-0.27103435283071226,0.09983742718525264,-0.07977079785302543,0.014541769006385876,-0.18909066044585757,0.13420921938881378,0.00791972847046507,0.04636567289916444,-0.205096989174613,-0.23632604963294065,-0.1809783555088024,0.5875609951071564
fire_22710141,2019-03-18,105,134,1,0.006886265434382837,-0.21030692307763557,-0.0001086578459515131,-0.020566194339980807,0.0,0.0,-0.016406470693188863,0.355072597828337,-0.030845533510132757,1.7374734597556134,0.0,0.048958942603586436,0.14407622113168192,0.0020553539524529804,0.04860334980409053,-0.2546940386576489,-0.11174070995842332,-0.010803538543111812,0.15308462532987543,-0.8118434428253887,0.07748654182970906,0.18295947493193904,-0.5393745139608772,0.01143305637655532,-0.18135064773067378,0.03167236896210606,-0.2945731239071048,-0.05312717118536038,0.020516979824190363,0.04016195817614687,-0.06362073596185414,-0.2471667388965724,-0.24138990732959037,0.2726573706871638
fire_22710141,2019-03-18,105,135,1,0.008206682564571882,-0.19518458022978655,-6.136411460318585e-05,-0.020965700972892593,0.0,0.0,-0.02437188642710209,0.3405721597061842,-0.03388928303758462,1.7679623530980821,0.0,0.11596228180796243,0.028751334867402036,0.0038838671091819222,0.02001427022358279,-0.4670025442220017,0.07162867734846957,-0.01068842703559784,0.12019026811397415,-0.7743033530175629,0.06514174937819639,0.14404706634278672,-0.5263734775647588,0.017228388680434248,-0.1767876496748349,-0.03681533702645744,-0.31345373072595273,-0.020211512586901827,0.01775263923417898,0.016478563862498224,-0.06872198171583274,-0.26127080734906605,-0.28648552781482417,0.7020178122458506
fire_22710141,2019-03-18,105,136,1,0.006911506491515232,-0.19609929352842875,-6.136411460318585e-05,-0.022068457005758466,0.0,0.0,-0.021246781192166737,0.336017475904907,-0.04567464576976214,1.4062833647692647,0.0,0.022822819070020164,0.17834636064667675,0.012344558415377151,0.020091110845325815,-0.4242770449939988,-0.056389098671859345,-0.012284581582484766,0.08346778386625091,-0.8409376250242706,0.04787751234617779,0.1372316348904128,-0.572917382618711,0.1524479882290737,-0.15032161337835256,0.004722562830125847,-0.334261357063156,0.057060101424347816,0.025032267836257283,0.035978367839352265,0.13597363075955962,-0.2918968160893776,-0.38043639696398907,0.7351530065157057
fire_22710141,2019-03-18,106,128,0,0.0007463860150304433,-0.22891559248422538,-6.136411460318585e-05,-0.002026457433951181,0.0,0.0,0.0013334917024324865,0.09290556661606,-0.008442338484479835,-0.8172446651728346,0.0,-0.11477112461289696,-0.10618208337269439,-0.04539392471137882,-0.11381136963208545,-0.666078185046574,0.9701620669489212,-0.000738658324699736,0.05011362607249763,-0.8966700377180201,-0.1360733944890467,0.010070892463416206,-0.2142464058026889,0.2743424679759433,0.00584410701036215,0.16352180225892637,-0.1301342428462937,-0.012765184957295292,0.07272939420696294,0.02394396170568666,-0.23000160655901564,-0.2524039364027604,-0.36068711910374074,0.48176956927998477
fire_22710141,2019-03-18,120,130,0,0.00033594489128069006,-0.2546392938920285,-9.488025726747555e-05,-0.00353919260176948,0.0,0.0,0.025980015686001653,0.09361684872605348,-0.007941651519465631,-0.7257734601029718,0.0,0.051244401990123374,-0.05995101791657966,0.28981431463428187,-0.0005129480722114979,-0.3538194110129955,-0.24086875287527915,-0.01059721417273331,0.04016203120312957,-0.9610181707763986,-0.07953895703505562,-0.0691052221545267,-0.2834849288647487,0.11777921878706851,0.09994433617853776,0.006612935942278411,-0.13071322594051255,0.11738351726753324,0.01599830592121258,0.020254692994306423,-0.21830580115945178,-0.2483482257223993,-0.3850397373249132,0.1658842833461914
fire_22710141,2019-03-18,121,131,0,0.0005696446679834604,-0.2536826958851271,-9.488025726747555e-05,-0.008162250419347795,0.0,0.0,0.016471067050800932,0.10380733560918538,-0.010455133530383735,-0.14216220719243391,0.0,0.09305837908768284,-0.052575945140949584,0.21874041393381713,0.05183806214192477,-0.4000773050849177,-0.22122839897065846,-0.0030336324654939295,0.0679939740642881,-0.8943966261212464,-0.06691004034220278,-0.03174370809683222,-0.3227972602263845,0.1786814666842185,-0.14267829411520463,-0.010244698502444556,-0.2269491033131812,0.2448819789915733,0.02663142524916687,0.024704738157250158,-0.14010737445031402,-0.368958718606117,-0.3222353159388544,0.1313670090806125
fire_22710141,2019-03-18,128,135,0,0.0006044369082225133,-0.23755873620881218,-0.0001086578459515131,-0.002847353509587103,0.0,0.0,0.018831440594562526,0.08623469177151213,-0.009644449361957458,-0.5862683627589831,0.0,0.0906610022083131,-0.017805817951029347,0.25027589644205356,0.02057718823985056,-0.3091151463888707,-0.20585784765684723,0.004713376938746903,0.04468440490516126,-0.9129400344314674,-0.08487210651364546,0.03916863713009171,-0.21861609472211566,0.17968134127680402,-0.08445364726366854,0.037423239594582235,-0.14964479867427363,0.2214339045781989,0.01683894097353618,0.06674343035279919,-0.30276281525324,-0.2077171065223395,-0.31888491217848286,0.1708319837868638
fire_22710141,2019-03-18,129,129,1,0.0009799499039189097,-0.24743213517158152,-9.488025726747555e-05,-0.01890137036895572,0.0,0.0,0.006307027151772077,0.15457841180880763,-0.01130404035391786,0.5408273784526744,0.0,0.07831434443200033,-0.15180527366252686,0.1813904623998641,0.030330159857103054,-0.575258053249069,-0.33129047436068376,-0.011850991116619167,0.07720471186214245,-0.9605788616553782,-0.03558782653050152,0.0719079141029065,-0.38905953764864437,0.11152376798023962,-0.20832810657338233,0.04895263234863675,-0.2054934589001197,0.2253028370272596,0.019916510306354218,0.07454944065189002,-0.029993513688553144,-0.21690219499809454,-0.2948577019322065,0.15021438183866237
fire_22710141,2019-03-18,129,130,1,0.001842562231986441,-0.2452933947433077,-0.0001086578459515131,-0.01876903767359374,0.0,0.0,-0.006020775014839161,0.17731236594250954,-0.019823126749655955,0.6440813398970818,0.0,0.07715670708795332,-0.061792858784616385,0.17999465647127433,0.04593947661348537,-0.31377846721278363,-0.04441889014679987,-0.00896449413324613,0.07553631996305861,-1.0141738189317395,-0.05756042464458808,0.10838829646797957,-0.3847052321805345,0.11967086632575817,-0.15725743759973096,-0.002087334339731889,-0.24493304380532507,0.18085074544949298,0.018969196006419435,0.05408440294186895,-0.0808268920095057,-0.18209988802002747,-0.2953878623493046,0.17087360166616836
fire_22710141,2019-03-18,129,131,1,0.0022169633986285887,-0.24279046137315394,-0.0001086578459515131,-0.019132875481930926,0.0,0.0,0.0037974277863354828,0.16000860859021016,-0.019347918535543053,0.6979413282642111,0.0,0.08249826990215997,-0.01796805003369864,0.1820127323960446,0.049228976015063285,-0.3054047442559368,-0.03333440447337254,-0.00878303547478257,0.0869177107230726,-1.0258277773269175,-0.06612908404334032,0.1074995501643357,-0.36201905082118546,0.13982238444721792,-0.11268646580249674,-0.07735132734784718,-0.24303526415325835,0.20127852765417914,0.016335528846003918,0.055736049633410396,-0.06950274581935881,-0.15785604080151205,-0.28914415366552404,0.16755776487558222
fire_22710141,2019-03-18,130,129,1,0.0012136796350012734,-0.24675949987934434,-0.00013605264394886619,-0.0026968751011255307,0.0,0.0,-0.008524526161626743,0.09056179908309331,-0.010561530936617696,-0.46470064287682117,0.0,0.04783305334869317,0.07699119246636485,0.23431614611333795,0.06819672383801,-0.1374942896164326,0.08393195855878503,-0.01091844768254894,0.04976916608959078,-1.0934989057705171,-0.03898684120743019,0.08122473541069691,-0.30341669257376375,0.0967681229989239,0.11184277806550706,0.045558869627430484,-0.1844731960619823,0.2434682571046008,0.01900855049434112,0.10503278591816928,-0.2342218059267661,-0.19240144048396185,-0.31692476539516623,0.1879375121198238
fire_22710141,2019-03-18,130,130,1,0.0011322524185687708,-0.2482868729771903,-0.00013605264394886619,-0.006600319112973038,0.0,0.0,0.02145124345791086,0.08987682432352734,-0.010601948334878698,-0.15952719336036703,0.0,0.06189422823907634,-0.037890058753753605,0.21803446298126924,0.04992515347862557,-0.09402892184071923,0.07357770671379081,-0.0003114376832914294,0.0868632543583546,-1.0692669926625296,-0.06236249234462715,0.08137903335958553,-0.3547548833987904,0.10280223391154417,-0.09319256996191519,-0.18108975162164911,-0.1463408999245322,0.24813526841793299,0.01682690870261303,0.11383970018605633,-0.1297218536445,-0.17933201111212346,-0.3253133253661764,0.16134835649756032
fire_22710141,2019-03-18,130,131,1,0.0010589332537670267,-0.23783993489224148,-9.488025726747555e-05,-0.006457133500348316,0.0,0.0,0.016420233290672527,0.10885736207551594,-0.01100307921267325,-0.0983419691709768,0.0,0.07151008202815132,-0.04289081465090667,0.4027087033583191,0.062122508049345486,-0.4058244138914661,-0.20164473298869284,-0.005024342190515746,0.0592273790244747,-0.9884980826651387,-0.038793209699107135,0.07491959493982424,-0.3367404908995678,0.16054731470196804,-0.10807503465310227,0.021884640268550304,-0.20834330466788445,0.23156567406508183,0.01946879894038666,0.09060115062833922,-0.13825472040168932,-0.21329276625655938,-0.31163466398976747,0.19309662042388837
fire_22710141,2019-03-18,131,130,1,0.0009522603212421786,-0.25660360756795453,-0.0001086578459515131,-0.0027968392118662244,0.0,0.0,0.0011584001485092335,0.0878475740298949,-0.010499064146602576,-0.5946441108692088,0.0,0.059346816298783966,-0.011778619670795848,0.1674707311067777,0.07112857061623785,0.013165611347100781,0.05289352533755863,-1.0768805554123924e-05,0.05915170808563893,-0.9591110427999988,-0.07133787090839369,0.08076816333085095,-0.24158734943150337,0.1028547920657881,0.04440626713999672,-0.0020953482562644584,-0.2180638602674083,0.18107100060351525,0.02069582929324633,0.10902905136762076,-0.3021635163563241,-0.20510801916874666,-0.3168690360426526,0.19568050615760688
fire_22710141,2019-03-18,131,131,1,0.0005843723844094033,-0.23234242391209176,-6.136411460318585e-05,-0.003019612858370782,0.0,0.0,0.021519130786319497,0.08873833648088415,-0.010252351878012315,-0.5279312990099938,0.0,0.08823642001603202,-0.052917196394859575,0.3473618818433795,-0.010228132165971467,-1.0766141528546056,-0.058198756505464966,-0.003978149306157954,0.023985692074044187,-0.8243401761543597,-0.047424733552292035,0.04006026853778007,-0.2170195198624511,0.171027426511336,0.052022275675636435,0.028918343440541772,-0.21044165296404355,0.14553542734923244,0.01976681307969462,0.07146225204747597,-0.2910752904610302,-0.24005725355420515,-0.33639848086603663,0.6088889234008014
fire_22710141,2019-03-18,131,132,1,0.0002375093732660917,-0.22705901264116765,-9.488025726747555e-05,-0.0036168580683039768,0.0,0.0,0.022102874202275087,0.07892728340708711,-0.009043923125307461,-0.7043308964591456,0.0,0.08993870522312569,-0.08004620981393801,0.22165799334173764,0.01882776968394982,-0.5726694161437013,-0.2771044273793665,-0.0009540128800612181,0.04087075298575179,-0.9177866704995451,-0.054140998041401656,0.030340039756119312,-0.2253833174561161,0.13877280843146073,-0.07523177817425719,-0.3512107328070739,-0.1930213665761002,0.17721951733064936,0.020730483360327626,0.06091367877623846,-0.28230938870485456,-0.1492862316296789,-0.2892753032024858,0.17680782149973284
fire_22710141,2019-03-18,132,130,1,0.0004324461312727092,-0.24292509567796228,-0.0001086578459515131,-0.0034816510981621035,0.0,0.0,0.01574877636424871,0.07748517304096858,-0.008937526926736786,-0.746804616836871,0.0,0.07918058239217989,-0.039042866059964584,0.1494849861812794,0.04440206210556445,-0.35892080499661844,0.09668069449140188,0.0004984923554535508,0.03934287964051732,-0.9037080633375725,-0.09137890206454675,0.05201725413556629,-0.22419505157177494,0.13218521271037884,-0.10382737237497432,-0.22122596499326788,-0.17139478050189674,0.21497381354524123,0.01628593432155364,0.08343967522268142,-0.284772382072152,-0.17844360486304417,-0.3260114221002308,0.16744321059797498
fire_22710141,2019-03-18,132,131,1,0.0015860509901603687,-0.2441646075798347,-0.0001086578459515131,-0.0029842136517014045,0.0,0.0,0.018997224863632308,0.08792048529379791,-0.009204164227707581,-0.5731087462624984,0.0,0.0630350829939107,0.029993313478998893,0.4038732829238378,0.07582485654186118,0.0181216450182038,0.058078293121701347,-4.2087128009948784e-05,0.06162687155723799,-0.9591984529557694,-0.07394939227919388,0.08831355801209127,-0.23160360056361837,0.13691638553741434,0.09040257141124526,0.026142081153345285,-0.19866047041225354,0.18379847873570002,0.0201802220904617,0.11151090325171917,-0.29019647134013693,-0.2147303773889581,-0.32019769854027264,0.20810322360961683
fire_22710141,2019-03-18,132,132,1,0.00047073681830462597,-0.23060065509600522,-6.136411460318585e-05,-0.0030389851214361577,0.0,0.0,0.022735916611143873,0.0889862370919352,-0.009297723390583624,-0.7760877423621965,0.0,0.09515081721626355,-0.05151123489407416,0.3656996145550303,-0.0026861857036974994,-1.0220254989505848,-0.055340535678604225,-0.001758047915032097,0.017644113870278467,-0.8183971507559258,-0.046383230749315246,0.03705491183271839,-0.19541033259886648,0.14910059983646742,0.04372653333024421,0.031648099414708274,-0.21370637263743963,0.13894688904764016,0.01890638392727223,0.05130965023644925,-0.29627297127198265,-0.24301422820641225,-0.3526950630270584,0.6062472462975087
fire_22710141,2019-03-18,189,0,0,0.00015082072265103406,-0.09330425122500503,-0.0006530735108285163,0.03272498464010127,0.0,0.0,0.0009976042949921768,0.0980096072737217,-0.00954436977105178,-2.6127767862875473,0.0,0.07162284841419955,-0.15486893808700994,0.005273794396388372,-0.05953112948484699,-0.581516510011038,0.46313248705064,-0.0028412761389066876,0.028028411537489733,-0.6384161125779964,-0.28618330336512104,0.03316395566497504,-0.17845488918954336,0.14117312323694872,-0.13177898730725843,0.028994946362911844,0.007937710455460904,0.14158158937035306,0.01050050952329025,-0.0001471549400083966,-0.25369002388803447,-0.143386890781703,-0.10176171187740593,0.39605621003836194
fire_22710141,2019-03-18,205,0,0,9.984021078763673e-05,-0.08683717339084225,-6.136411460318585e-05,0.03558077351421068,0.0,0.0,0.00381800764580768,0.09737836968849098,-0.009155617945514966,-2.600167460480535,0.0,0.04426759868040665,-0.09234119771179648,-0.046150184168282954,-0.07900401058113045,-0.5239860955080891,0.4128968837942586,-0.007129829887127752,0.025204661871411734,-0.625659272119971,-0.31003288386234285,0.03211346317103728,-0.2026243794371279,0.13211953459793352,0.031206168994682343,0.00972371914509813,-0.003516992270804803,0.010275625629937332,0.013096745204958614,-0.004678004091741098,-0.25798786190273937,-0.19062728341316573,-0.4269802093888281,0.4170288068809708
fire_22710141,2019-03-19,102,138,0,0.0004763846461880271,-0.2287838048316176,-9.488025726747555e-05,-0.002198185017945748,0.0,0.0,0.009670114708590574,0.08354790484045227,-0.010482374745639544,-0.5162757672241451,0.0,0.11303464026365541,-0.06341120636076782,-0.02699602677778989,0.03821093168414919,-0.20963123926112642,-0.21431178720668673,-0.0039505708308715535,0.19002396831419757,-0.8915751715257004,-0.03641922037320841,-0.07011984700948684,-0.28622926201358967,0.20293299755192476,-0.056502755235958775,0.025622337207224937,-0.14980770728275172,0.18788281951682312,0.025699112985093153,-0.059411876637556794,-0.2320291306599525,-0.40170715661600787,-0.199545400517213,0.14366032708003246
fire_22710141,2019-03-19,124,129,0,0.00025491491162175065,-0.21862335517330048,-3.870217421367038e-05,-0.002075666784884233,0.0,0.0,-0.012188263584823228,0.0871936525412559,-0.009054195388118419,-0.7505132969178414,0.0,-0.2397210980305925,-0.126947118963149,-0.11540771170351498,-0.1509493925457034,-0.0027492696228396322,-0.0737045383419394,-0.0005937033010129755,0.12387159153072583,-0.8931807810595156,0.010080485345096856,-0.1274433416499181,-0.17590364973958464,0.25851455657953587,0.11768807339456071,0.0021269533680928284,-0.1553373956526867,0.08433668538420383,0.01541051600104947,-0.42222886597895704,-0.1283773053358991,-0.2527515414318885,-0.2509907800633553,0.14484189374349082
fire_22710141,2019-03-19,125,129,0,0.0001985849845518948,-0.2177214100436089,7.843368042053034e-05,-0.0027757180880446605,0.0,0.0,0.0027225131042817774,0.08062445640975666,-0.009283168810729249,-0.5947739495665819,0.0,-0.184625685575306,-0.31623855589862554,-0.08838576110565001,-0.043534996863824414,-0.13461153708480558,-0.2113938383445876,-0.006366369078757961,0.15812316454931813,-0.8542590271328415,-0.025134602228295586,-0.24201845764400617,-0.17690648414257706,0.25718525388233504,0.03671390628057165,0.03836634235772512,-0.17364166590429272,0.10332181340268146,0.022246844363293224,-0.44358012379158124,-0.1305598143546328,-0.23353796052166875,-0.2600315795308953,0.13551340212904853
fire_22710141,2019-03-19,132,129,0,0.004369357975577708,-0.2620102460990701,-3.870217421367038e-05,-0.02179873580302355,0.0,0.0,-0.037149385951941435,0.31101949963756365,-0.036593885135797276,1.698857127321381,0.0,0.09142505745496735,-0.009217809594452826,0.06532758488106322,0.03867444120111729,-0.28233810488539235,0.04886149648298009,-0.009279655843221633,0.22769162690840605,-0.8401105191561686,0.03831405108756322,0.023589755863224898,-0.5913227294541483,0.17516146757506204,-0.3041734639469745,-0.02521247784315282,-0.379202398489742,0.24833770247254222,0.00875781540190567,-0.40566080271798577,0.018469511418095805,-0.17476119662102904,-0.2372939541565981,0.20252690011291632
fire_22710141,2019-03-19,138,130,0,0.0017607828536281784,-0.23546906911332646,-3.5960344097229654e-05,-0.01905698615368561,0.0,0.0,0.028022382106645302,0.16448788295376765,-0.011945312763247007,0.5745516525657551,0.0,0.16267510843935548,-0.12583336384260996,0.1287977011182377,-0.4614415573630062,-0.4284401615643642,0.4426830360391861,-0.00955842587226178,0.11579877400575467,-0.928592639978692,0.014199145214651229,0.06284482990986766,-0.4870363830794324,0.3407077331155461,0.15329595251617725,0.0068633199536356345,-0.08827093605705212,0.17480234692747645,0.023884622665399688,-0.3076587909042334,-0.037487571474205526,-0.3447202604582919,-0.3261037592194522,0.08741249532087915
